year,month,value
1940,5,0.336171568627
1940,6,0.347171568627
1940,7,0.456171568627
1940,8,0.362171568627
1940,9,0.438171568627
1940,10,0.324171568627
1940,11,0.252171568627
1940,12,0.476171568627
1941,1,0.221171568627
1941,2,0.296171568627
1941,3,0.175171568627
1941,4,0.333171568627
1941,5,0.292171568627
1941,6,0.435171568627
1941,7,0.429171568627
1941,8,0.331171568627
1941,9,0.186171568627
1941,10,0.535171568627
1941,11,0.368171568627
1941,12,0.407171568627
1942,1,0.525171568627
1942,2,0.235171568627
1942,3,0.227171568627
1942,4,0.251171568627
1942,5,0.302171568627
1942,6,0.349171568627
1942,7,0.237171568627
1942,8,0.248171568627
1942,9,0.319171568627
1942,10,0.237171568627
1942,11,0.244171568627
1942,12,0.325171568627
1943,1,0.111171568627
1943,2,0.383171568627
1943,3,0.115171568627
1943,4,0.320171568627
1943,5,0.297171568627
1943,6,0.218171568627
1943,7,0.308171568627
1943,8,0.305171568627
1943,9,0.299171568627
1943,10,0.553171568627
1943,11,0.340171568627
1943,12,0.509171568627
1944,1,0.602171568627
1944,2,0.452171568627
1944,3,0.455171568627
1944,4,0.368171568627
1944,5,0.376171568627
1944,6,0.464171568627
1944,7,0.532171568627
1944,8,0.548171568627
1944,9,0.612171568627
1944,10,0.527171568627
1944,11,0.325171568627
1944,12,0.296171568627
1945,1,0.314171568627
1945,2,0.223171568627
1945,3,0.271171568627
1945,4,0.482171568627
1945,5,0.206171568627
1945,6,0.312171568627
1945,7,0.227171568627
1945,8,0.674171568627
1945,9,0.475171568627
1945,10,0.497171568627
1945,11,0.305171568627
1945,12,0.108171568627
1946,1,0.409171568627
1946,2,0.354171568627
1946,3,0.254171568627
1946,4,0.449171568627
1946,5,0.197171568627
1946,6,0.0511715686275
1946,7,0.264171568627
1946,8,0.162171568627
1946,9,0.303171568627
1946,10,0.261171568627
1946,11,0.222171568627
1946,12,-0.0418284313725
1947,1,0.203171568627
1947,2,0.136171568627
1947,3,0.248171568627
1947,4,0.407171568627
1947,5,0.254171568627
1947,6,0.318171568627
1947,7,0.307171568627
1947,8,0.273171568627
1947,9,0.242171568627
1947,10,0.394171568627
1947,11,0.357171568627
1947,12,0.142171568627
1948,1,0.401171568627
1948,2,0.191171568627
1948,3,0.136171568627
1948,4,0.273171568627
1948,5,0.424171568627
1948,6,0.383171568627
1948,7,0.204171568627
1948,8,0.312171568627
1948,9,0.260171568627
1948,10,0.341171568627
1948,11,0.265171568627
1948,12,0.114171568627
1949,1,0.465171568627
1949,2,0.165171568627
1949,3,0.139171568627
1949,4,0.321171568627
1949,5,0.269171568627
1949,6,0.127171568627
1949,7,0.222171568627
1949,8,0.277171568627
1949,9,0.243171568627
1949,10,0.283171568627
1949,11,0.237171568627
1949,12,0.129171568627
1950,1,-0.0118284313725
1950,2,0.0701715686275
1950,3,0.136171568627
1950,4,0.146171568627
1950,5,0.225171568627
1950,6,0.240171568627
1950,7,0.270171568627
1950,8,0.201171568627
1950,9,0.209171568627
1950,10,0.186171568627
1950,11,-0.0748284313725
1950,12,0.0651715686275
1951,1,-0.0388284313725
1951,2,-0.146828431373
1951,3,0.0221715686275
1951,4,0.210171568627
1951,5,0.299171568627
1951,6,0.348171568627
1951,7,0.359171568627
1951,8,0.451171568627
1951,9,0.406171568627
1951,10,0.447171568627
1951,11,0.277171568627
1951,12,0.492171568627
1952,1,0.499171568627
1952,2,0.447171568627
1952,3,0.185171568627
1952,4,0.370171568627
1952,5,0.356171568627
1952,6,0.354171568627
1952,7,0.413171568627
1952,8,0.408171568627
1952,9,0.413171568627
1952,10,0.308171568627
1952,11,0.128171568627
1952,12,0.255171568627
1953,1,0.379171568627
1953,2,0.457171568627
1953,3,0.441171568627
1953,4,0.510171568627
1953,5,0.454171568627
1953,6,0.480171568627
1953,7,0.365171568627
1953,8,0.411171568627
1953,9,0.391171568627
1953,10,0.389171568627
1953,11,0.244171568627
1953,12,0.405171568627
1954,1,0.0791715686275
1954,2,0.230171568627
1954,3,0.162171568627
1954,4,0.168171568627
1954,5,0.108171568627
1954,6,0.185171568627
1954,7,0.116171568627
1954,8,0.222171568627
1954,9,0.228171568627
1954,10,0.281171568627
1954,11,0.337171568627
1954,12,0.0821715686275
1955,1,0.441171568627
1955,2,0.148171568627
1955,3,-0.0898284313725
1955,4,0.0691715686275
1955,5,0.0781715686275
1955,6,0.147171568627
1955,7,0.116171568627
1955,8,0.252171568627
1955,9,0.198171568627
1955,10,0.149171568627
1955,11,-0.000828431372549
1955,12,-0.0228284313725
1956,1,0.0691715686275
1956,2,-0.0348284313725
1956,3,0.00117156862745
1956,4,-0.0198284313725
1956,5,0.0331715686275
1956,6,0.0881715686275
1956,7,0.104171568627
1956,8,0.0681715686275
1956,9,0.0311715686275
1956,10,0.0811715686275
1956,11,0.0531715686275
1956,12,0.109171568627
1957,1,0.151171568627
1957,2,0.186171568627
1957,3,0.128171568627
1957,4,0.253171568627
1957,5,0.364171568627
1957,6,0.400171568627
1957,7,0.318171568627
1957,8,0.410171568627
1957,9,0.353171568627
1957,10,0.302171568627
1957,11,0.369171568627
1957,12,0.466171568627
1958,1,0.583171568627
1958,2,0.497171568627
1958,3,0.312171568627
1958,4,0.352171568627
1958,5,0.348171568627
1958,6,0.299171568627
1958,7,0.355171568627
1958,8,0.321171568627
1958,9,0.261171568627
1958,10,0.329171568627
1958,11,0.322171568627
1958,12,0.344171568627
1959,1,0.403171568627
1959,2,0.345171568627
1959,3,0.394171568627
1959,4,0.362171568627
1959,5,0.301171568627
1959,6,0.379171568627
1959,7,0.344171568627
1959,8,0.361171568627
1959,9,0.354171568627
1959,10,0.281171568627
1959,11,0.205171568627
1959,12,0.243171568627
1960,1,0.283171568627
1960,2,0.416171568627
1960,3,-0.00182843137255
1960,4,0.136171568627
1960,5,0.158171568627
1960,6,0.285171568627
1960,7,0.286171568627
1960,8,0.323171568627
1960,9,0.377171568627
1960,10,0.289171568627
1960,11,0.165171568627
1960,12,0.460171568627
1961,1,0.364171568627
1961,2,0.496171568627
1961,3,0.410171568627
1961,4,0.412171568627
1961,5,0.401171568627
1961,6,0.424171568627
1961,7,0.333171568627
1961,8,0.348171568627
1961,9,0.287171568627
1961,10,0.283171568627
1961,11,0.296171568627
1961,12,0.200171568627
1962,1,0.369171568627
1962,2,0.451171568627
1962,3,0.343171568627
1962,4,0.340171568627
1962,5,0.269171568627
1962,6,0.261171568627
1962,7,0.331171568627
1962,8,0.311171568627
1962,9,0.300171568627
1962,10,0.359171568627
1962,11,0.327171568627
1962,12,0.303171568627
1963,1,0.269171568627
1963,2,0.464171568627
1963,3,0.168171568627
1963,4,0.247171568627
1963,5,0.293171568627
1963,6,0.280171568627
1963,7,0.424171568627
1963,8,0.442171568627
1963,9,0.443171568627
1963,10,0.539171568627
1963,11,0.475171568627
1963,12,0.307171568627
1964,1,0.261171568627
1964,2,0.187171568627
1964,3,0.0351715686275
1964,4,0.0671715686275
1964,5,0.138171568627
1964,6,0.155171568627
1964,7,0.142171568627
1964,8,0.0581715686275
1964,9,0.0311715686275
1964,10,0.0471715686275
1964,11,0.0171715686275
1964,12,-0.0388284313725
1965,1,0.209171568627
1965,2,0.0671715686275
1965,3,0.0961715686275
1965,4,0.0591715686275
1965,5,0.152171568627
1965,6,0.204171568627
1965,7,0.135171568627
1965,8,0.207171568627
1965,9,0.224171568627
1965,10,0.289171568627
1965,11,0.179171568627
1965,12,0.249171568627
1966,1,0.219171568627
1966,2,0.220171568627
1966,3,0.248171568627
1966,4,0.207171568627
1966,5,0.174171568627
1966,6,0.350171568627
1966,7,0.345171568627
1966,8,0.295171568627
1966,9,0.275171568627
1966,10,0.208171568627
1966,11,0.219171568627
1966,12,0.177171568627
1967,1,0.147171568627
1967,2,0.0791715686275
1967,3,0.266171568627
1967,4,0.251171568627
1967,5,0.391171568627
1967,6,0.231171568627
1967,7,0.250171568627
1967,8,0.251171568627
1967,9,0.218171568627
1967,10,0.374171568627
1967,11,0.253171568627
1967,12,0.166171568627
1968,1,0.0741715686275
1968,2,0.101171568627
1968,3,0.353171568627
1968,4,0.145171568627
1968,5,0.0931715686275
1968,6,0.207171568627
1968,7,0.212171568627
1968,8,0.257171568627
1968,9,0.228171568627
1968,10,0.294171568627
1968,11,0.243171568627
1968,12,0.205171568627
1969,1,0.146171568627
1969,2,0.147171568627
1969,3,0.309171568627
1969,4,0.419171568627
1969,5,0.446171568627
1969,6,0.338171568627
1969,7,0.352171568627
1969,8,0.367171568627
1969,9,0.331171568627
1969,10,0.341171568627
1969,11,0.446171568627
1969,12,0.510171568627
1970,1,0.387171568627
1970,2,0.459171568627
1970,3,0.246171568627
1970,4,0.370171568627
1970,5,0.279171568627
1970,6,0.300171568627
1970,7,0.265171568627
1970,8,0.222171568627
1970,9,0.274171568627
1970,10,0.239171568627
1970,11,0.265171568627
1970,12,0.150171568627
1971,1,0.216171568627
1971,2,0.0231715686275
1971,3,0.0311715686275
1971,4,0.0761715686275
1971,5,0.100171568627
1971,6,0.0801715686275
1971,7,0.183171568627
1971,8,0.145171568627
1971,9,0.190171568627
1971,10,0.149171568627
1971,11,0.230171568627
1971,12,0.114171568627
1972,1,-0.0628284313725
1972,2,0.0241715686275
1972,3,0.181171568627
1972,4,0.235171568627
1972,5,0.249171568627
1972,6,0.320171568627
1972,7,0.293171568627
1972,8,0.329171568627
1972,9,0.259171568627
1972,10,0.319171568627
1972,11,0.313171568627
1972,12,0.499171568627
1973,1,0.461171568627
1973,2,0.592171568627
1973,3,0.539171568627
1973,4,0.474171568627
1973,5,0.400171568627
1973,6,0.423171568627
1973,7,0.340171568627
1973,8,0.330171568627
1973,9,0.271171568627
1973,10,0.268171568627
1973,11,0.216171568627
1973,12,0.201171568627
1974,1,-0.0588284313725
1974,2,-0.0928284313725
1974,3,0.0831715686275
1974,4,0.134171568627
1974,5,0.118171568627
1974,6,0.161171568627
1974,7,0.187171568627
1974,8,0.232171568627
1974,9,0.184171568627
1974,10,0.0951715686275
1974,11,0.102171568627
1974,12,0.0771715686275
1975,1,0.241171568627
1975,2,0.222171568627
1975,3,0.238171568627
1975,4,0.223171568627
1975,5,0.229171568627
1975,6,0.229171568627
1975,7,0.204171568627
1975,8,0.135171568627
1975,9,0.188171568627
1975,10,0.0801715686275
1975,11,-0.000828431372549
1975,12,0.00817156862745
1976,1,0.0821715686275
1976,2,-0.0138284313725
1976,3,-0.126828431373
1976,4,0.122171568627
1976,5,-0.00182843137255
1976,6,0.0651715686275
1976,7,0.129171568627
1976,8,0.111171568627
1976,9,0.151171568627
1976,10,-0.00182843137255
1976,11,0.137171568627
1976,12,0.228171568627
1977,1,0.238171568627
1977,2,0.390171568627
1977,3,0.415171568627
1977,4,0.409171568627
1977,5,0.385171568627
1977,6,0.424171568627
1977,7,0.376171568627
1977,8,0.311171568627
1977,9,0.347171568627
1977,10,0.308171568627
1977,11,0.454171568627
1977,12,0.260171568627
1978,1,0.328171568627
1978,2,0.276171568627
1978,3,0.341171568627
1978,4,0.251171568627
1978,5,0.228171568627
1978,6,0.178171568627
1978,7,0.248171568627
1978,8,0.129171568627
1978,9,0.261171568627
1978,10,0.202171568627
1978,11,0.361171568627
1978,12,0.213171568627
1979,1,0.279171568627
1979,2,0.174171568627
1979,3,0.329171568627
1979,4,0.267171568627
1979,5,0.285171568627
1979,6,0.373171568627
1979,7,0.368171568627
1979,8,0.395171568627
1979,9,0.408171568627
1979,10,0.447171568627
1979,11,0.463171568627
1979,12,0.670171568627
1980,1,0.448171568627
1980,2,0.534171568627
1980,3,0.386171568627
1980,4,0.458171568627
1980,5,0.456171568627
1980,6,0.386171568627
1980,7,0.373171568627
1980,8,0.352171568627
1980,9,0.352171568627
1980,10,0.325171568627
1980,11,0.444171568627
1980,12,0.371171568627
1981,1,0.648171568627
1981,2,0.512171568627
1981,3,0.521171568627
1981,4,0.443171568627
1981,5,0.381171568627
1981,6,0.439171568627
1981,7,0.405171568627
1981,8,0.436171568627
1981,9,0.387171568627
1981,10,0.318171568627
1981,11,0.388171568627
1981,12,0.580171568627
1982,1,0.268171568627
1982,2,0.320171568627
1982,3,0.187171568627
1982,4,0.341171568627
1982,5,0.354171568627
1982,6,0.258171568627
1982,7,0.296171568627
1982,8,0.305171568627
1982,9,0.388171568627
1982,10,0.318171568627
1982,11,0.304171568627
1982,12,0.566171568627
1983,1,0.743171568627
1983,2,0.624171568627
1983,3,0.527171568627
1983,4,0.430171568627
1983,5,0.450171568627
1983,6,0.450171568627
1983,7,0.465171568627
1983,8,0.514171568627
1983,9,0.503171568627
1983,10,0.412171568627
1983,11,0.568171568627
1983,12,0.400171568627
1984,1,0.435171568627
1984,2,0.332171568627
1984,3,0.362171568627
1984,4,0.268171568627
1984,5,0.405171568627
1984,6,0.300171568627
1984,7,0.279171568627
1984,8,0.354171568627
1984,9,0.347171568627
1984,10,0.293171568627
1984,11,0.192171568627
1984,12,0.0391715686275
1985,1,0.324171568627
1985,2,0.179171568627
1985,3,0.289171568627
1985,4,0.275171568627
1985,5,0.311171568627
1985,6,0.254171568627
1985,7,0.254171568627
1985,8,0.341171568627
1985,9,0.283171568627
1985,10,0.334171568627
1985,11,0.240171568627
1985,12,0.328171568627
1986,1,0.438171568627
1986,2,0.404171568627
1986,3,0.390171568627
1986,4,0.394171568627
1986,5,0.359171568627
1986,6,0.364171568627
1986,7,0.311171568627
1986,8,0.316171568627
1986,9,0.325171568627
1986,10,0.379171568627
1986,11,0.308171568627
1986,12,0.324171568627
1987,1,0.425171568627
1987,2,0.613171568627
1987,3,0.335171568627
1987,4,0.408171568627
1987,5,0.461171568627
1987,6,0.441171568627
1987,7,0.583171568627
1987,8,0.550171568627
1987,9,0.585171568627
1987,10,0.516171568627
1987,11,0.510171568627
1987,12,0.634171568627
1988,1,0.702171568627
1988,2,0.546171568627
1988,3,0.579171568627
1988,4,0.540171568627
1988,5,0.525171568627
1988,6,0.535171568627
1988,7,0.489171568627
1988,8,0.492171568627
1988,9,0.500171568627
1988,10,0.454171568627
1988,11,0.341171568627
1988,12,0.463171568627
1989,1,0.327171568627
1989,2,0.463171568627
1989,3,0.451171568627
1989,4,0.395171568627
1989,5,0.392171568627
1989,6,0.391171568627
1989,7,0.471171568627
1989,8,0.492171568627
1989,9,0.456171568627
1989,10,0.464171568627
1989,11,0.373171568627
1989,12,0.517171568627
1990,1,0.531171568627
1990,2,0.621171568627
1990,3,0.874171568627
1990,4,0.682171568627
1990,5,0.591171568627
1990,6,0.591171568627
1990,7,0.544171568627
1990,8,0.564171568627
1990,9,0.490171568627
1990,10,0.646171568627
1990,11,0.631171568627
1990,12,0.561171568627
1991,1,0.603171568627
1991,2,0.608171568627
1991,3,0.507171568627
1991,4,0.700171568627
1991,5,0.616171568627
1991,6,0.619171568627
1991,7,0.622171568627
1991,8,0.573171568627
1991,9,0.557171568627
1991,10,0.499171568627
1991,11,0.472171568627
1991,12,0.442171568627
1992,1,0.684171568627
1992,2,0.630171568627
1992,3,0.572171568627
1992,4,0.454171568627
1992,5,0.492171568627
1992,6,0.439171568627
1992,7,0.296171568627
1992,8,0.318171568627
1992,9,0.252171568627
1992,10,0.261171568627
1992,11,0.224171568627
1992,12,0.393171568627
1993,1,0.621171568627
1993,2,0.567171568627
1993,3,0.554171568627
1993,4,0.445171568627
1993,5,0.493171568627
1993,6,0.491171568627
1993,7,0.447171568627
1993,8,0.408171568627
1993,9,0.376171568627
1993,10,0.413171568627
1993,11,0.273171568627
1993,12,0.436171568627
1994,1,0.493171568627
1994,2,0.262171568627
1994,3,0.536171568627
1994,4,0.523171568627
1994,5,0.585171568627
1994,6,0.578171568627
1994,7,0.482171568627
1994,8,0.495171568627
1994,9,0.500171568627
1994,10,0.623171568627
1994,11,0.622171568627
1994,12,0.558171568627
1995,1,0.734171568627
1995,2,0.911171568627
1995,3,0.639171568627
1995,4,0.599171568627
1995,5,0.530171568627
1995,6,0.621171568627
1995,7,0.639171568627
1995,8,0.669171568627
1995,9,0.566171568627
1995,10,0.644171568627
1995,11,0.633171568627
1995,12,0.438171568627
1996,1,0.423171568627
1996,2,0.635171568627
1996,3,0.498171568627
1996,4,0.443171568627
1996,5,0.533171568627
1996,6,0.484171568627
1996,7,0.534171568627
1996,8,0.517171568627
1996,9,0.412171568627
1996,10,0.447171568627
1996,11,0.459171568627
1996,12,0.544171568627
1997,1,0.522171568627
1997,2,0.631171568627
1997,3,0.662171568627
1997,4,0.585171568627
1997,5,0.601171568627
1997,6,0.717171568627
1997,7,0.680171568627
1997,8,0.752171568627
1997,9,0.788171568627
1997,10,0.868171568627
1997,11,0.810171568627
1997,12,0.819171568627
1998,1,0.799171568627
1998,2,1.07517156863
1998,3,0.871171568627
1998,4,0.952171568627
1998,5,0.888171568627
1998,6,0.908171568627
1998,7,0.986171568627
1998,8,0.913171568627
1998,9,0.705171568627
1998,10,0.715171568627
1998,11,0.611171568627
1998,12,0.787171568627
1999,1,0.661171568627
1999,2,0.902171568627
1999,3,0.542171568627
1999,4,0.639171568627
1999,5,0.558171568627
1999,6,0.587171568627
1999,7,0.602171568627
1999,8,0.536171568627
1999,9,0.611171568627
1999,10,0.566171568627
1999,11,0.549171568627
1999,12,0.696171568627
2000,1,0.539171568627
2000,2,0.768171568627
2000,3,0.695171568627
2000,4,0.792171568627
2000,5,0.593171568627
2000,6,0.588171568627
2000,7,0.574171568627
2000,8,0.671171568627
2000,9,0.619171568627
2000,10,0.536171568627
2000,11,0.474171568627
2000,12,0.469171568627
2001,1,0.679171568627
2001,2,0.639171568627
2001,3,0.826171568627
2001,4,0.764171568627
2001,5,0.728171568627
2001,6,0.742171568627
2001,7,0.775171568627
2001,8,0.814171568627
2001,9,0.735171568627
2001,10,0.731171568627
2001,11,0.923171568627
2001,12,0.687171568627
2002,1,0.977171568627
2002,2,1.01917156863
2002,3,1.01417156863
2002,4,0.778171568627
2002,5,0.740171568627
2002,6,0.791171568627
2002,7,0.803171568627
2002,8,0.763171568627
2002,9,0.734171568627
2002,10,0.720171568627
2002,11,0.764171568627
2002,12,0.639171568627
2003,1,0.913171568627
2003,2,0.767171568627
2003,3,0.774171568627
2003,4,0.750171568627
2003,5,0.792171568627
2003,6,0.773171568627
2003,7,0.793171568627
2003,8,0.864171568627
2003,9,0.852171568627
2003,10,0.925171568627
2003,11,0.771171568627
2003,12,0.906171568627
2004,1,0.815171568627
2004,2,0.924171568627
2004,3,0.841171568627
2004,4,0.793171568627
2004,5,0.625171568627
2004,6,0.641171568627
2004,7,0.675171568627
2004,8,0.711171568627
2004,9,0.754171568627
2004,10,0.783171568627
2004,11,0.915171568627
2004,12,0.671171568627
2005,1,0.863171568627
2005,2,0.709171568627
2005,3,0.874171568627
2005,4,0.919171568627
2005,5,0.835171568627
2005,6,0.864171568627
2005,7,0.862171568627
2005,8,0.855171568627
2005,9,0.879171568627
2005,10,0.921171568627
2005,11,0.942171568627
2005,12,0.786171568627
2006,1,0.700171568627
2006,2,0.877171568627
2006,3,0.774171568627
2006,4,0.720171568627
2006,5,0.716171568627
2006,6,0.836171568627
2006,7,0.800171568627
2006,8,0.845171568627
2006,9,0.813171568627
2006,10,0.875171568627
2006,11,0.856171568627
2006,12,1.01217156863
2007,1,1.14817156863
2007,2,0.874171568627
2007,3,0.838171568627
2007,4,0.893171568627
2007,5,0.762171568627
2007,6,0.731171568627
2007,7,0.753171568627
2007,8,0.754171568627
2007,9,0.770171568627
2007,10,0.790171568627
2007,11,0.699171568627
2007,12,0.661171568627
2008,1,0.482171568627
2008,2,0.555171568627
2008,3,0.862171568627
2008,4,0.643171568627
2008,5,0.651171568627
2008,6,0.678171568627
2008,7,0.762171568627
2008,8,0.745171568627
2008,9,0.721171568627
2008,10,0.859171568627
2008,11,0.837171568627
2008,12,0.700171568627
2009,1,0.797171568627
2009,2,0.753171568627
2009,3,0.719171568627
2009,4,0.828171568627
2009,5,0.759171568627
2009,6,0.866171568627
2009,7,0.853171568627
2009,8,0.906171568627
2009,9,0.879171568627
2009,10,0.831171568627
2009,11,0.861171568627
2009,12,0.790171568627
2010,1,0.875171568627
2010,2,0.890171568627
2010,3,0.989171568627
2010,4,0.994171568627
2010,5,0.904171568627
2010,6,0.900171568627
2010,7,0.932171568627
2010,8,0.856171568627
2010,9,0.753171568627
2010,10,0.807171568627
2010,11,0.904171568627
2010,12,0.654171568627
2011,1,0.626171568627
2011,2,0.640171568627
2011,3,0.737171568627
2011,4,0.793171568627
2011,5,0.700171568627
2011,6,0.802171568627
2011,7,0.822171568627
2011,8,0.802171568627
2011,9,0.766171568627
2011,10,0.768171568627
2011,11,0.662171568627
2011,12,0.714171568627
2012,1,0.617171568627
2012,2,0.611171568627
2012,3,0.674171568627
2012,4,0.887171568627
2012,5,0.887171568627
2012,6,0.872171568627
2012,7,0.822171568627
2012,8,0.851171568627
2012,9,0.866171568627
2012,10,0.865171568627
2012,11,0.863171568627
2012,12,0.586171568627
2013,1,0.780171568627
2013,2,0.810171568627
2013,3,0.733171568627
2013,4,0.763171568627
2013,5,0.838171568627
2013,6,0.810171568627
2013,7,0.831171568627
2013,8,0.856171568627
2013,9,0.859171568627
2013,10,0.824171568627
2013,11,0.971171568627
2013,12,0.844171568627
2014,1,0.837171568627
2014,2,0.635171568627
2014,3,0.896171568627
2014,4,0.979171568627
2014,5,0.919171568627
2014,6,0.937171568627
2014,7,0.858171568627
2014,8,0.989171568627
2014,9,0.911171568627
2014,10,0.946171568627
2014,11,0.812171568627
2014,12,0.965171568627
2015,1,1.01917156863
2015,2,1.00217156863
2015,3,1.01717156863
2015,4,0.981171568627
2015,5,1.02117156863
2015,6,1.05417156863
2015,7,1.01017156863
2015,8,1.05217156863
2015,9,1.10617156863
2015,10,1.15117156863
2015,11,1.15017156863
2015,12,1.33817156863
2016,1,1.22017156863
2016,2,1.38217156863
2016,3,1.38317156863
2016,4,1.22917156863
2016,5,1.00217156863
2016,6,1.04517156863
2016,7,1.04217156863
2016,8,1.08217156863
2016,9,1.02817156863
